Symbol,Name,CIK,Sector,Industry,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,Dividend,EPS,EPSEorL,RevenuePerShareTTM,ProfitMargin,ProfitMarginPorN,OperatingMarginTTM,OperatingMarginTTMPorN,ReturnOnAssetsTTM,ReturnOnAssetsTTMPorN,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyEarningsGrowthYOYPorN,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding
SGLB,Sigma Labs Inc,788611,MANUFACTURING,MISCELLANEOUS MANUFACTURING INDUSTRIES,December,2022-03-31,15748200.0,-5080438.0,,0.0,1.225,0.0,0.0,NO,-0.762,LOSS,0.168,0.0,0,-4.57,negative,-0.483,negative,-0.8190000000000001,1651800.0,1091800.0,-0.762,0.0,0,1.06,3.0,,,9.53,1.518,4.8919999999999995,,1.188,4.7,1.2,2.0180000000000002,2.583,10498800
SGMA,SigmaTron International Inc,915358,MANUFACTURING,PRINTED CIRCUIT BOARDS,April,2022-01-31,38599000.0,21229200.0,2.739,0.0,17.0,0.0,0.0,NO,2.34,Earn,80.94,0.0303,positive,0.0429,positive,0.0424,positive,0.14800000000000002,355682000.0,24952200.0,2.34,3.6860000000000004,positive,0.31,,2.739,,0.10800000000000001,0.433,0.297,4.478,1.146,17.3,4.58,7.66,8.19,6021700
SHCR,Sharecare Inc,1816233,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,945758000.0,18240000.0,,,1.617,0.0,0.0,NO,-3.5660000000000003,LOSS,11.01,-0.324,negative,-0.11199999999999999,negative,-0.0509,negative,-0.408,382099000.0,167894000.0,-3.5660000000000003,0.0,0,0.316,7.25,,68.03,2.475,1.686,1.6440000000000001,,,10.77,2.165,2.872,5.41,348988000
SHLS,Shoals Technologies Group Inc,1831651,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,1154166000.0,48634000.0,428.33,0.47700000000000004,0.023,0.0,0.0,NO,0.024,Earn,2.148,0.011000000000000001,positive,0.18100000000000002,positive,0.0776,positive,0.126,213212000.0,82645000.0,0.024,-0.45799999999999996,negative,0.24,27.0,428.33,29.67,5.41,456.92,6.61,49.2,,37.61,9.58,15.49,24.21,112273000
SILC,Silicom Ltd,916793,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT,December,2021-12-31,246709000.0,15494000.0,24.3,1.41,23.62,0.0,0.0,NO,1.5130000000000001,Earn,18.82,0.0821,positive,0.102,positive,0.0393,positive,0.0673,128460000.0,44388000.0,1.5130000000000001,3.029,positive,0.071,65.0,24.3,,1.921,1.557,1.7,14.09,0.772,52.75,35.26,39.02,42.93,6709500
SIMO,Silicon Motion Technology Corporation,1329394,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,2780395000.0,263029000.0,14.12,-4.43,19.13,1.55,0.0248,YES,5.72,Earn,26.46,0.217,positive,0.267,positive,0.179,positive,0.32899999999999996,922100000.0,464555000.0,5.72,48.3,positive,0.8370000000000001,107.9,14.12,9.78,3.015,4.093999999999999,2.551,8.94,1.195,96.29,57.81,72.6,75.11,34436400
SITM,SiTime Corporation,1451809,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,3462866000.0,38369000.0,107.56,3.083,30.37,0.0,0.0,NO,1.53,Earn,11.51,0.147,positive,0.139,positive,0.0467,positive,0.087,218808000.0,139462000.0,1.53,7.61,positive,0.8809999999999999,305.0,107.56,46.3,15.83,5.54,13.48,73.23,1.161,341.77,75.81,204.04,220.56,21041900
SKLZ,Skillz Inc,1801661,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,896413000.0,,,,1.525,0.0,0.0,NO,-0.693,LOSS,0.9990000000000001,-0.47200000000000003,negative,-0.6970000000000001,negative,-0.256,negative,-0.5329999999999999,384089000.0,359378000.0,-0.693,30.54,positive,0.607,4.64,,,2.334,1.464,1.6909999999999998,,1.81,24.88,1.99,2.8489999999999998,7.91,340720000
SKYT,SkyWater Technology Inc,1819974,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,247010000.0,11949000.0,,,1.534,0.0,0.0,NO,-1.76,LOSS,5.61,-0.311,negative,-0.365,negative,-0.141,negative,-1.625,162848000.0,-7472000.0,-1.76,0.0,0,-0.031,14.2,,222.22,1.517,4.087,1.827,128.94,,36.8,6.01,9.6,18.56,39904700
SLAB,Silicon Laboratories Inc,1038074,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2022-03-31,5059977000.0,29718000.0,2.682,3.034,57.49,0.0,0.0,NO,49.44,Earn,16.83,2.937,positive,-0.0456,negative,-0.0083,negative,-0.0339,720860000.0,425392000.0,49.44,670.93,positive,0.431,194.78,2.682,49.02,7.02,2.194,4.531000000000001,92.23,1.239,211.98,120.15,144.21,162.72,38159700
SLF,Sun Life Financial Inc,1097362,FINANCE,LIFE INSURANCE,December,2021-12-31,29375128000.0,5457000000.0,9.49,2.65,43.98,2.31,0.042,YES,5.25,Earn,60.9,0.113,positive,0.14300000000000002,positive,0.0095,positive,0.15,35688002000.0,14481000000.0,5.25,0.445,positive,0.11599999999999999,60.9,9.49,10.48,0.823,1.5919999999999999,0.866,,0.986,57.91,47.52,53.94,54.05,586069000
SLP,Simulations Plus Inc,1023459,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,August,2022-02-28,935970000.0,14192000.0,92.64,9.77,8.35,0.24,0.005,YES,0.5,Earn,2.397,0.214,positive,0.249,positive,0.0427,positive,0.0633,48182000.0,35866000.0,0.5,0.25,positive,0.16,60.0,92.64,80.0,19.43,5.62,16.98,47.78,0.251,64.19,35.14,44.91,45.39,20206600
SMAR,Smartsheet Inc,1366561,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,6293215000.0,-60494000.0,,,3.949,0.0,0.0,NO,-1.3619999999999999,LOSS,4.3839999999999995,-0.311,negative,-0.29,negative,-0.10400000000000001,negative,-0.332,550832000.0,434359000.0,-1.3619999999999999,0.0,0,0.43200000000000005,65.14,,,11.42,12.5,10.78,,1.565,85.65,41.65,52.45,65.34,128643000
SMCI,Super Micro Computer Inc,1375365,TECHNOLOGY,ELECTRONIC COMPUTERS,June,2021-12-31,2159638000.0,165752000.0,17.64,0.76,23.04,0.0,0.0,NO,2.3609999999999998,Earn,82.2,0.03,positive,0.0327,positive,0.0373,positive,0.111,4170015000.0,534538000.0,2.3609999999999998,0.5,positive,0.41200000000000003,58.25,17.64,,0.518,1.851,0.5489999999999999,13.81,1.3559999999999999,47.99,32.88,40.15,39.52,51865000
SMFR,Sema4 Holdings Corp,1818331,LIFE SCIENCES,SERVICES-HEALTH SERVICES,December,2021-12-31,548710000.0,,,,1.599,0.0,0.0,NO,-2.271,LOSS,1.963,-1.156,negative,-2.103,negative,-0.6920000000000001,negative,-1.25,212195000.0,-16602000.0,-2.271,0.0,0,-0.096,7.83,,,2.5860000000000003,1.3630000000000002,0.7609999999999999,,,15.21,2.11,2.923,6.25,244960000
SMRT,SmartRent Inc,1837014,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,December,2021-12-31,974231000.0,,,,2.319,0.0,0.0,NO,-0.963,LOSS,1.4809999999999999,-0.65,negative,-0.645,negative,-0.131,negative,-0.298,110637000.0,-10088000.0,-0.963,0.0,0,1.5490000000000002,8.04,,,8.81,2.055,9.05,,,15.14,4.51,5.96,9.4,194070000
SMSI,Smith Micro Software Inc,948708,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,163524000.0,3773000.0,,0.0,1.8530000000000002,0.0,0.0,NO,-0.61,LOSS,1.14,-0.531,negative,-0.284,negative,-0.11,negative,-0.39,58422000.0,45724000.0,-0.61,-0.84,negative,0.182,7.33,,66.23,2.799,1.7180000000000002,2.782,53.09,0.774,6.52,2.84,3.647,4.704,54327000
SMTC,Semtech Corporation,88941,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,January,2022-01-31,3935486000.0,175896000.0,31.97,1.794,11.51,0.0,0.0,NO,1.92,Earn,11.46,0.17,positive,0.196,positive,0.0819,positive,0.175,740858000.0,466081000.0,1.92,1.253,positive,0.157,90.2,31.97,17.92,5.31,5.2,5.04,20.79,1.5330000000000001,94.92,57.97,65.84,74.38,64106000
SNAP,Snap Inc,1564408,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2022-03-31,47142380000.0,-1018182976.0,,3.484,2.3409999999999997,0.0,0.0,NO,-0.313,LOSS,2.641,-0.11800000000000001,negative,-0.171,negative,-0.0699,negative,-0.16,4117048000.0,2366802000.0,-0.313,0.0,0,0.424,48.28,,70.92,11.45,13.64,10.84,,1.09,83.34,24.32,34.79,52.71,1382050000
SNCE,Science 37 Holdings Inc,1819113,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,465441000.0,,,,1.057,0.0,0.0,NO,-2.887,LOSS,1.824,-1.5830000000000002,negative,-1.058,negative,-0.248,negative,-1.19,59597000.0,20603000.0,-2.887,0.0,0,0.825,11.33,,,7.81,4.17,4.947,,,15.1,3.56,5.67,9.18,115494000
SNCR,Synchronoss Technologies Inc,1131554,TECHNOLOGY,SERVICES-COMPUTER PROGRAMMING SERVICES,December,2021-12-31,115608000.0,6825000.0,,1.17,1.0590000000000002,0.0,0.0,NO,-0.903,LOSS,4.335,-0.0818,negative,-0.0446,negative,-0.0168,negative,-0.0985,280615000.0,171565000.0,-0.903,0.0,0,0.064,5.21,,4.8919999999999995,0.41200000000000003,1.331,1.207,29.44,1.065,3.99,1.15,1.609,2.279,88251000
SNOW,Snowflake Inc.,1640147,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,55039271000.0,,,6.59,16.16,0.0,0.0,NO,-2.2640000000000002,LOSS,4.061,-0.5579999999999999,negative,-0.586,negative,-0.0711,negative,-0.136,1219327000.0,760894000.0,-2.2640000000000002,0.0,0,1.015,315.03,,1250.0,45.14,10.83,41.85,,,405.0,164.29,221.37,290.76,314600000
SNPS,Synopsys Inc,883241,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,October,2022-01-31,46214463000.0,1141700000.0,52.32,2.1719999999999997,35.15,0.0,0.0,NO,5.77,Earn,29.46,0.20199999999999999,positive,0.217,positive,0.0723,positive,0.177,4504127000.0,3390877000.0,5.77,0.932,positive,0.309,397.29,52.32,36.1,10.26,8.1,9.53,36.59,1.168,377.6,225.02,308.09,318.51,153099000
SNX,TD SYNNEX,1177394,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,November,2022-02-28,9803560000.0,1200982000.0,17.28,0.7140000000000001,84.02,1.0,0.0123,YES,5.9,Earn,574.59,0.0104,positive,0.0216,positive,0.0312,positive,0.0866,42145133000.0,1889534000.0,5.9,-0.187,negative,2.1319999999999997,147.75,17.28,8.57,0.233,1.171,0.331,14.02,1.5930000000000002,129.91,95.8,104.31,110.34,96104000
SOFO,Sonic Foundry Inc. Common Stock,1029744,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,September,2021-12-31,24408900.0,2119000.0,6.28,0.0,0.535,0.0,0.0,NO,0.36,Earn,4.273,0.0875,positive,0.023,positive,0.0216,positive,1.209,35167000.0,24873000.0,0.36,30.0,positive,-0.209,10.4,6.28,,0.6940000000000001,5.22,0.6729999999999999,10.6,-0.0951,4.9,2.16,2.983,3.525,10800400
SOPA,Society Pass Incorporated Common Stock,1817511,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-12-31,46855700.0,,,,,0.0,0.0,NO,-2.239,LOSS,0.015,0.0,0,-142.86,negative,-1.0090000000000001,negative,-2.082,112010.0,-36211.0,-2.239,0.0,0,6.18,9.0,,,418.3,1.597,56.1,,,54.56,1.955,2.701,8.56,23545600
SPCB,SuperCom Ltd,1291855,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-09-30,13369600.0,-132250.0,,0.0,0.34,0.0,0.0,NO,-0.348,LOSS,0.48200000000000004,-0.721,negative,-0.377,negative,-0.0636,negative,-1.222,11720000.0,5581000.0,-0.348,2.104,positive,0.25,2.0,,35.21,1.141,2.9360000000000004,3.338,,0.305,1.57,0.4,0.5489999999999999,0.787,31369400
SPGI,S&P Global Inc,64040,TRADE & SERVICES,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",December,2021-12-31,133000000000.0,4710000000.0,30.73,2.8569999999999998,8.43,3.08,0.0089,YES,12.51,Earn,34.46,0.364,positive,0.546,positive,0.205,positive,0.7340000000000001,8297000000.0,6102000000.0,12.51,0.48700000000000004,positive,0.11800000000000001,479.87,30.73,28.33,16.08,64.84,15.66,29.13,1.053,483.28,361.43,395.53,430.49,347027000
SPI,SPI Energy Co. Ltd,1210618,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2022-03-31,54336000.0,3660000.0,,0.0,1.979,0.0,0.0,NO,-1.001,LOSS,6.72,-0.149,negative,-0.0746,negative,-0.0361,negative,-0.9229999999999999,161704000.0,16855000.0,-1.001,0.0,0,0.409,0.15,,,0.336,2.481,0.804,64.46,0.8290000000000001,8.59,1.92,2.949,4.256,26376800
SPLK,Splunk Inc,1353283,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,19730745000.0,-202328000.0,,10.48,1.392,0.0,0.0,NO,-8.29,LOSS,16.54,-0.501,negative,-0.408,negative,-0.11699999999999999,negative,-1.474,2673664000.0,1939695000.0,-8.29,0.0,0,0.209,159.24,,344.83,7.38,89.15,8.04,,1.26,176.66,105.45,129.26,135.71,160700000
SPNS,Sapiens International Corporation N.V,885740,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1313300000.0,78478000.0,28.06,5.92,7.38,0.37,0.015,YES,0.85,Earn,8.41,0.102,positive,0.125,positive,0.0503,positive,0.11900000000000001,461035000.0,187844000.0,0.85,0.643,positive,0.17300000000000001,34.5,28.06,29.59,2.8489999999999998,3.301,2.7760000000000002,14.26,1.396,38.32,23.32,25.96,30.01,55065000
SPOK,Spok Holdings Inc,1289945,TECHNOLOGY,RADIOTELEPHONE COMMUNICATIONS,December,2021-12-31,147674000.0,2834000.0,,0.0,8.76,0.5,0.16699999999999998,YES,-1.143,LOSS,7.33,-0.156,negative,-0.0848,negative,-0.0287,negative,-0.11800000000000001,142153000.0,92897000.0,-1.143,0.0,0,-0.078,7.0,,,1.0390000000000001,0.8959999999999999,0.797,31.38,0.247,11.1,6.81,8.35,9.18,19742500
SPSC,SPS Commerce Inc,1092699,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,4269338000.0,79999000.0,97.64,4.709,13.45,0.0,0.0,NO,1.21,Earn,10.72,0.11599999999999999,positive,0.14300000000000002,positive,0.0603,positive,0.0986,385276000.0,253598000.0,1.21,-0.055,negative,0.233,174.86,97.64,67.11,11.08,9.21,10.97,52.81,0.8059999999999999,174.42,91.05,126.65,133.41,36134900
SPT,Sprout Social Inc,1517375,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,3301447000.0,,,,2.681,0.0,0.0,NO,-0.534,LOSS,3.4939999999999998,-0.153,negative,-0.149,negative,-0.0696,negative,-0.193,187859000.0,141071000.0,-0.534,0.0,0,0.426,89.3,,,17.57,23.35,17.23,,1.284,145.42,48.79,69.22,95.08,46302100
SPWR,SunPower Corporation,867773,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,2981459000.0,12272000.0,,0.02,2.244,0.0,0.0,NO,-0.22,LOSS,7.67,-0.0282,negative,-0.0122,negative,-0.0063,negative,-0.0955,1323493000.0,221607000.0,-0.22,-0.9470000000000001,negative,0.125,20.46,,66.23,2.253,8.02,2.424,413.32,1.7519999999999998,34.61,14.0,19.55,22.55,173846000
SQ,Block Inc.,1512673,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,57965195000.0,333595000.0,302.82,2.74,7.04,0.0,0.0,NO,0.33,Earn,38.52,0.0094,positive,0.0132,positive,0.0122,positive,0.053,17661202000.0,4419823000.0,0.33,-0.998,negative,0.29100000000000004,174.93,302.82,90.91,3.282,18.2,3.2230000000000003,174.97,2.307,289.23,82.72,118.54,190.21,518361000
SQNS,Sequans Communications S.A,1383395,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,111939000.0,-23891000.0,,-19.89,-0.13699999999999998,0.0,0.0,NO,-0.56,LOSS,1.3869999999999998,-0.39799999999999996,negative,-0.384,negative,-0.138,negative,0.0,50879000.0,27189000.0,-0.56,0.0,0,-0.125,9.25,,,2.2,,3.326,115.42,0.807,6.84,2.28,3.1430000000000002,4.434,46641200
SQSP,Squarespace Inc,1496963,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,2823343000.0,43098000.0,,,,0.0,0.0,NO,-2.5989999999999998,LOSS,8.15,-0.318,negative,0.0216,positive,0.0176,positive,0.0,784038000.0,657407000.0,-2.5989999999999998,-0.695,negative,0.204,33.27,,,3.6010000000000004,,4.096,107.07,,64.71,18.57,25.88,35.83,91563000
SRAX,SRAX Inc,1538217,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,December,2021-09-30,98260000.0,-15318457.0,,-2.05,0.893,0.0,0.0,NO,-0.973,LOSS,1.234,-0.789,negative,-0.235,negative,-0.0798,negative,-0.871,25954000.0,6058000.0,-0.973,-0.948,negative,2.186,11.33,,14.93,3.786,4.578,3.123,42.93,1.869,7.29,3.53,4.496,4.869,25994700
SREV,ServiceSource International Inc,1310114,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-12-31,113930000.0,3079000.0,,2.4,0.6759999999999999,0.0,0.0,NO,-0.15,LOSS,1.996,-0.0752,negative,-0.0592,negative,-0.0508,negative,-0.207,195704000.0,55702000.0,-0.15,0.0,0,0.09300000000000001,2.0,,,0.5820000000000001,1.655,0.618,11.98,1.6909999999999998,1.63,0.93,1.234,1.252,99938000
SSNC,SS&C Technologies Holdings Inc,1402436,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,17320724000.0,1871800000.0,22.72,2.045,24.08,0.68,0.012,YES,2.99,Earn,19.76,0.158,positive,0.25,positive,0.0475,positive,0.134,5051000000.0,2421800000.0,2.99,0.273,positive,0.075,90.92,22.72,13.05,3.429,2.841,4.587,12.13,1.554,84.63,66.7,74.32,76.1,254979000
SSNT,SilverSun Technologies Inc,1236275,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",December,2021-12-31,13356600.0,646320.0,,0.0,1.8219999999999998,0.0,0.0,NO,-0.03,LOSS,8.3,-0.0032,negative,-0.0055,negative,-0.0085,negative,-0.0162,41701400.0,17208100.0,-0.03,2.457,positive,-0.073,5.0,,,0.32,1.575,0.245,6.88,1.3159999999999998,14.2,2.58,3.284,5.25,5136200
SSTI,ShotSpotter Inc,1351636,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,345671000.0,2983000.0,,1.8769999999999998,2.889,0.0,0.0,NO,-0.38,LOSS,4.993,-0.0762,negative,-0.0661,negative,-0.0347,negative,-0.13,58155000.0,32544000.0,-0.38,5.15,positive,0.105,47.75,,46.95,5.94,10.45,5.85,123.32,1.311,51.5,22.63,27.57,33.7,12141600
SSYS,Stratasys Ltd,1517396,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC",December,2021-12-31,1282498000.0,23060000.0,,1.6,14.56,0.0,0.0,NO,-0.98,LOSS,9.57,-0.102,negative,-0.122,negative,-0.0409,negative,-0.0723,607219000.0,265040000.0,-0.98,0.0,0,0.17300000000000001,33.83,,,2.112,1.375,1.3619999999999999,2.9010000000000002,1.247,42.83,17.82,23.6,24.38,65735000
STAF,Staffing 360 Solutions Inc,1499717,TRADE & SERVICES,RETAIL-EATING PLACES,December,2021-09-30,10851500.0,395000.0,1.238,0.0,1.7109999999999999,0.0,0.0,NO,0.508,Earn,33.85,0.0629,positive,-0.0134,negative,-0.0205,negative,0.387,200816000.0,34813000.0,0.508,0.0,0,-0.023,4.0,1.238,4.375,0.054000000000000006,0.552,0.21600000000000003,1.954,1.479,6.75,0.61,0.7509999999999999,1.449,17249200
STCN,Steel Connect Inc,914712,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC",July,2022-01-31,77990000.0,18669000.0,,,0.099,0.0,0.0,NO,-1.3619999999999999,LOSS,8.73,-0.152,negative,-0.0493,negative,-0.0244,negative,-1.994,533836000.0,129613000.0,-1.3619999999999999,0.0,0,-0.22699999999999998,22.5,,,0.146,14.2,0.882,29.07,0.723,2.45,0.92,1.264,1.6119999999999999,60458000
STEM,Stem Inc,1758766,REAL ESTATE & CONSTRUCTION,BLANK CHECKS,December,2021-12-31,1160037000.0,,,,4.6160000000000005,0.0,0.0,NO,-0.9590000000000001,LOSS,1.207,-0.795,negative,-0.616,negative,-0.0702,negative,-0.34600000000000003,127371000.0,5847000.0,-0.9590000000000001,0.0,0,1.831,20.26,,,9.11,1.788,4.747,,,37.79,7.08,9.79,18.48,153444000
STER,Sterling Check Corp. Common Stock,1645070,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,2461297000.0,85706000.0,,,7.41,0.0,0.0,NO,-0.21,LOSS,7.12,-0.0289,negative,0.0057,positive,0.0017,positive,-0.0287,641884000.0,328729000.0,-0.21,0.0,0,0.35100000000000003,28.14,,,3.8339999999999996,3.4410000000000003,4.5169999999999995,34.55,,28.99,17.27,23.55,23.0,96295000
STGW,MDC Partners Inc,876883,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,December,2021-12-31,3280315000.0,157137000.0,,,3.135,0.0,0.0,NO,-0.040999999999999995,LOSS,16.25,0.0143,positive,0.0542,positive,0.0196,positive,0.0544,1469363000.0,562507000.0,-0.040999999999999995,0.0,0,0.955,,,,2.2319999999999998,2.435,1.5830000000000002,13.76,0.86,11.04,4.25,7.38,7.63,132001000
STM,STMicroelectronics N.V.,932787,MANUFACTURING,SEMICONDUCTORS & RELATED DEVICES,December,2021-12-31,33449212000.0,3433000000.0,17.03,1.133,10.16,0.0,0.0063,NO,2.16,Earn,14.11,0.157,positive,0.187,positive,0.0995,positive,0.226,12761000000.0,5320000000.0,2.16,0.299,positive,0.099,60.13,17.03,11.7,2.6210000000000004,3.679,2.633,9.81,1.266,52.01,33.97,40.59,44.28,904167000
STNE,StoneCo Ltd,1745431,TECHNOLOGY,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,December,2021-12-31,2934845000.0,1682855000.0,,,43.74,0.0,0.0,NO,-0.917,LOSS,19.84,-0.222,negative,0.222,positive,0.0231,positive,-0.0964,6129966000.0,2862640000.0,-0.917,2.733,positive,2.07,17.06,,26.53,0.479,1.06,0.607,8.39,2.391,71.08,8.05,11.01,27.09,262890000
STRM,Streamline Health Solutions Inc,1008586,TECHNOLOGY,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,January,2021-10-31,66641000.0,472000.0,,-0.44,0.721,0.0,0.0,NO,-0.201,LOSS,0.369,-0.5379999999999999,negative,-0.507,negative,-0.10300000000000001,negative,-0.327,14307000.0,5657000.0,-0.201,12.13,positive,1.088,3.0,,,4.658,2.026,4.7410000000000005,,0.768,2.29,1.22,1.479,1.548,47600600
STRN,Stran & Company Inc. Common Stock,1872525,TRADE & SERVICES,SERVICES-ADVERTISING AGENCIES,December,2021-12-31,35434200.0,8830.0,177.0,,2.1069999999999998,0.0,0.0,NO,0.01,Earn,3.633,0.0059,positive,-0.011000000000000001,negative,-0.0085,negative,0.0109,39702700.0,11836100.0,0.01,0.0,0,0.359,5.5,177.0,,0.892,0.871,0.133,7.4,,6.99,1.31,1.7169999999999999,3.202,20019300
STX,Seagate Technology Holdings plc,1137789,TECHNOLOGY,COMPUTER STORAGE DEVICES,July,2021-10-31,17873023000.0,2480000000.0,10.29,0.895,2.397,2.71,0.0343,YES,7.93,Earn,52.64,0.153,positive,0.172,positive,0.141,positive,2.425,11975000000.0,2917000000.0,7.93,0.991,positive,0.188,112.95,10.29,8.48,1.492,34.3,1.868,8.82,1.026,116.8,77.1,92.79,94.79,218898000
SUMO,Sumo Logic Inc,1643269,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,January,2022-01-31,1073662000.0,,,,3.681,0.0,0.0,NO,-1.135,LOSS,2.228,-0.509,negative,-0.474,negative,-0.122,negative,-0.29,242125000.0,164047000.0,-1.135,0.0,0,0.23800000000000002,15.92,,,4.434,2.6310000000000002,3.3810000000000002,,,23.48,8.86,11.04,15.01,114098000
SUNW,Sunworks Inc,1172631,MANUFACTURING,TELEPHONE & TELEGRAPH APPARATUS,December,2021-12-31,50400000.0,-3722000.0,,0.374,2.4930000000000003,0.0,0.0,NO,-0.988,LOSS,3.7539999999999996,-0.263,negative,-0.22699999999999998,negative,-0.188,negative,-0.498,101154000.0,44647000.0,-0.988,0.0,0,2.6919999999999997,6.65,,3.4,0.498,0.737,0.369,,1.556,11.77,1.645,2.452,4.738,29303800
SURG,SurgePays Inc. Common Stock,1392694,TRADE & SERVICES,SERVICES-ADVERTISING,December,2021-12-31,41898700.0,-5287641.0,,0.0,0.294,0.0,0.0,NO,-3.088,LOSS,11.65,-0.265,negative,-0.11699999999999999,negative,-0.27899999999999997,negative,0.0,51061000.0,6170000.0,-3.088,0.0,0,0.252,7.5,,3.471,0.821,12.01,0.863,,1.604,11.5,1.76,3.5589999999999997,4.064,12048800
SWCH,Switch Inc,1710583,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",December,2021-12-31,7390544000.0,281282000.0,764.75,,2.27,0.205,0.006999999999999999,YES,0.04,Earn,4.415,0.0091,positive,0.177,positive,0.026000000000000002,positive,0.024,592045000.0,251208000.0,0.04,-0.35100000000000003,negative,0.263,31.85,764.75,96.15,12.48,13.41,10.27,25.15,0.735,31.91,17.47,28.8,26.12,241600000
SWI,SolarWinds Corporation,1739942,TECHNOLOGY,SERVICES-PREPACKAGED SOFTWARE,December,2021-12-31,1911245000.0,94206000.0,,0.0,14.37,0.0,0.0,NO,-0.327,LOSS,4.547,-0.0715,negative,0.0385,positive,0.0033,positive,-0.0243,718632000.0,653789000.0,-0.327,9.45,positive,0.006,17.0,,11.63,2.66,0.865,4.489,16.32,0.833,21.31,10.76,12.8,15.63,160474000
SWIR,Sierra Wireless Inc,1111863,MANUFACTURING,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,December,2021-12-31,603459000.0,15657000.0,,1.7,7.37,0.0,0.0,NO,-2.398,LOSS,12.75,-0.188,negative,-0.13,negative,-0.0669,negative,-0.28,473209000.0,155999000.0,-2.398,0.0,0,0.244,20.25,,71.43,1.275,2.266,1.235,,1.8730000000000002,20.94,13.1,17.37,16.81,38206400
